Locode,Phrase,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,AvgMsv,Competition,CostPerClick
US,22 rifles for sale,4400.0,5400.0,5400.0,4400.0,3600.0,4400.0,4400.0,9900.0,9900.0,5400.0,4400.0,2900.0,5400.0,0.7318601579999999,0.095577
US,24 hour clinic,5400.0,6600.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,0.248009864,7.821203999999999
US,24hr fitness,33100.0,40500.0,40500.0,40500.0,33100.0,33100.0,33100.0,33100.0,40500.0,49500.0,40500.0,40500.0,40500.0,0.17080662086292003,0.509158
US,2fa,3600.0,3600.0,5400.0,4400.0,5400.0,4400.0,6600.0,12100.0,5400.0,6600.0,8100.0,8100.0,6600.0,0.32290421900000005,18.142691
US,3d background,5400.0,5400.0,4400.0,4400.0,4400.0,4400.0,4400.0,6600.0,6600.0,5400.0,4400.0,5400.0,5400.0,0.036737834198884,0.711685
US,401k,301000.0,301000.0,368000.0,368000.0,301000.0,301000.0,246000.0,301000.0,301000.0,368000.0,301000.0,368000.0,301000.0,0.30089675200000005,3.933697
US,45 acp,22200.0,22200.0,22200.0,27100.0,22200.0,22200.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,27100.0,0.15418542400000002,0.149612
US,4th of july,14800.0,40500.0,301000.0,823000.0,9900.0,12100.0,9900.0,9900.0,8100.0,9900.0,9900.0,12100.0,110000.0,0.030041172,1.4658879999999999
US,5 gallon water jugs,9900.0,12100.0,14800.0,14800.0,14800.0,12100.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,12100.0,1.0,1.8942400000000001
US,abdominal cavity,4400.0,5400.0,3600.0,2900.0,8100.0,12100.0,5400.0,4400.0,4400.0,8100.0,6600.0,5400.0,6600.0,0.00863359042247,0.053568
US,accura,450000.0,450000.0,368000.0,368000.0,450000.0,368000.0,368000.0,368000.0,368000.0,368000.0,368000.0,368000.0,368000.0,0.30797953117465,1.9702060000000001
US,aclu,60500.0,49500.0,74000.0,74000.0,60500.0,74000.0,74000.0,550000.0,165000.0,1220000.0,550000.0,246000.0,301000.0,0.180282188,0.6619900000000001
US,adp calculator,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,8100.0,9900.0,9900.0,0.01027016008906,3.69958
US,advertising jobs,3600.0,3600.0,3600.0,3600.0,4400.0,4400.0,4400.0,3600.0,3600.0,5400.0,4400.0,4400.0,4400.0,0.6178815670000001,3.500776
US,aftermarket car parts,6600.0,5400.0,8100.0,6600.0,5400.0,4400.0,5400.0,8100.0,5400.0,6600.0,5400.0,8100.0,6600.0,0.7541358309999999,0.8151379999999999
US,ahern rentals,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,12100.0,9900.0,0.028951705,4.041358
US,ahman green,4400.0,3600.0,3600.0,5400.0,6600.0,6600.0,8100.0,8100.0,9900.0,9900.0,4400.0,4400.0,6600.0,0.004438808000000001,0.07475000000000001
US,ahnu shoe,18100.0,18100.0,14800.0,14800.0,12100.0,12100.0,12100.0,12100.0,8100.0,9900.0,12100.0,18100.0,12100.0,0.99999147630413,1.1072600000000001
US,air,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,74000.0,90500.0,90500.0,90500.0,90500.0,0.06176483100000001,1.487494
US,alexander wang,49500.0,60500.0,60500.0,49500.0,49500.0,110000.0,60500.0,74000.0,60500.0,60500.0,60500.0,74000.0,60500.0,0.524022202,1.250312
US,alice and olivia dress,6600.0,6600.0,4400.0,4400.0,4400.0,5400.0,3600.0,3600.0,3600.0,4400.0,4400.0,5400.0,4400.0,0.9999498309999999,2.330686
US,all in,9900.0,9900.0,14800.0,9900.0,14800.0,14800.0,14800.0,12100.0,12100.0,14800.0,9900.0,12100.0,12100.0,0.008666911000000001,2.65089
US,all inclusive resorts,110000.0,110000.0,201000.0,165000.0,110000.0,90500.0,110000.0,165000.0,165000.0,246000.0,135000.0,246000.0,165000.0,0.874008407,2.374663
US,allen event center,6600.0,8100.0,9900.0,14800.0,5400.0,12100.0,5400.0,12100.0,6600.0,6600.0,6600.0,9900.0,8100.0,0.11293223119637,0.640826
US,alrm com,60500.0,74000.0,74000.0,74000.0,74000.0,74000.0,74000.0,60500.0,49500.0,49500.0,40500.0,74000.0,60500.0,0.11518507723696,2.307328
US,amazon,68000000.0,83100000.0,68000000.0,83100000.0,83100000.0,83100000.0,83100000.0,101000000.0,124000000.0,83100000.0,83100000.0,83100000.0,83100000.0,0.141468744,0.027886
US,american factfinder,33100.0,27100.0,27100.0,22200.0,27100.0,33100.0,33100.0,33100.0,27100.0,27100.0,33100.0,40500.0,33100.0,0.002072334520182,0.303233
US,anc calculator,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,9900.0,0.012648076999999999,0.355189
US,angiography,18100.0,14800.0,14800.0,12100.0,14800.0,18100.0,22200.0,18100.0,14800.0,18100.0,22200.0,22200.0,18100.0,0.019750326,2.2248759999999996
US,ani and alex,5400.0,6600.0,3600.0,4400.0,3600.0,2900.0,2900.0,6600.0,14800.0,3600.0,3600.0,2900.0,5400.0,0.99856166846458,0.5580390000000001
US,animal haven,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,5400.0,8100.0,5400.0,0.092956906036139,1.660177
US,anna linens,22200.0,22200.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,12100.0,12100.0,14800.0,14800.0,0.83275136446952,0.33205500000000004
US,apollo nida,22200.0,9900.0,8100.0,12100.0,8100.0,8100.0,12100.0,60500.0,49500.0,22200.0,22200.0,27100.0,22200.0,0.004101994321178,0.16971899999999998
US,appetizer ideas,5400.0,8100.0,8100.0,8100.0,5400.0,6600.0,6600.0,9900.0,18100.0,8100.0,6600.0,9900.0,8100.0,0.469396395,1.217884
US,apple of my eye,8100.0,8100.0,6600.0,8100.0,8100.0,9900.0,9900.0,8100.0,8100.0,12100.0,12100.0,14800.0,9900.0,0.010973341999999999,0.04368
US,ar 15,201000.0,165000.0,1220000.0,368000.0,246000.0,201000.0,301000.0,368000.0,368000.0,301000.0,246000.0,301000.0,368000.0,0.3920868950000001,0.070885
US,ar500 armor,14800.0,12100.0,14800.0,22200.0,14800.0,12100.0,12100.0,14800.0,9900.0,12100.0,9900.0,9900.0,12100.0,0.8387009515323199,0.533713
US,arctic circle,40500.0,40500.0,40500.0,40500.0,49500.0,49500.0,40500.0,40500.0,40500.0,49500.0,40500.0,49500.0,40500.0,0.005479485,1.230114
US,are carrots good for dogs,6600.0,6600.0,4400.0,5400.0,8100.0,6600.0,6600.0,3600.0,6600.0,12100.0,8100.0,6600.0,6600.0,0.015410996,5.166315
US,are eggs good for you,6600.0,4400.0,5400.0,6600.0,8100.0,5400.0,4400.0,5400.0,5400.0,8100.0,5400.0,8100.0,6600.0,0.014422403,2.500464
US,ashley furniture bedroom sets,18100.0,18100.0,14800.0,12100.0,14800.0,22200.0,27100.0,22200.0,18100.0,27100.0,40500.0,27100.0,22200.0,1.0,1.024481
US,aud jpy,2400.0,2400.0,1900.0,1000.0,1300.0,1300.0,1300.0,1600.0,1000.0,1300.0,1300.0,1300.0,1600.0,0.010896731000000002,
US,august birth flower,6600.0,6600.0,6600.0,8100.0,9900.0,5400.0,4400.0,5400.0,5400.0,6600.0,9900.0,12100.0,6600.0,0.014674998719459,0.4347
US,aurora borealis,74000.0,74000.0,60500.0,74000.0,90500.0,110000.0,90500.0,90500.0,110000.0,110000.0,90500.0,90500.0,90500.0,0.049056401000000006,1.934409
US,australian shepherd puppy,40500.0,40500.0,40500.0,49500.0,40500.0,40500.0,40500.0,49500.0,49500.0,60500.0,60500.0,60500.0,49500.0,0.17396213400000002,0.528816
US,autofinder,8100.0,8100.0,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,6600.0,8100.0,8100.0,8100.0,8100.0,0.6096418779999999,1.090473
US,babies first christmas,720.0,720.0,880.0,1300.0,1900.0,3600.0,6600.0,27100.0,33100.0,1300.0,590.0,720.0,6600.0,0.992031873,0.9895719999999999
US,baby backpack,9900.0,8100.0,8100.0,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,8100.0,8100.0,9900.0,8100.0,0.999235557,1.024618
US,baby fences,5400.0,5400.0,5400.0,6600.0,5400.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,8100.0,6600.0,0.999768035,0.6375959999999999
US,baby formula reviews,390.0,320.0,390.0,390.0,390.0,320.0,320.0,260.0,260.0,390.0,390.0,390.0,390.0,0.916165414,3.214407
US,bachelor of arts,22200.0,27100.0,22200.0,18100.0,22200.0,22200.0,22200.0,22200.0,18100.0,27100.0,22200.0,27100.0,22200.0,0.035177251,8.766095
US,back surgery,9900.0,9900.0,8100.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,12100.0,9900.0,0.6627858950000001,5.930236
US,backless dresses,18100.0,18100.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,14800.0,18100.0,18100.0,18100.0,18100.0,0.999896448,0.743984
US,bacterial cells,4400.0,5400.0,1900.0,1000.0,2900.0,12100.0,12100.0,8100.0,5400.0,6600.0,8100.0,5400.0,5400.0,0.011721758,0.014403000000000001
US,baitcast reels,22200.0,27100.0,27100.0,22200.0,18100.0,12100.0,9900.0,12100.0,9900.0,9900.0,14800.0,18100.0,18100.0,0.9998177309999999,0.42778599999999994
US,ballet shoes,33100.0,40500.0,33100.0,33100.0,49500.0,49500.0,40500.0,33100.0,33100.0,40500.0,33100.0,33100.0,40500.0,0.9987268029999999,1.122201
US,bamboo shoes,8100.0,9900.0,9900.0,8100.0,8100.0,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,8100.0,8100.0,0.962249088,0.568875
US,bancorpsouth arena,4400.0,3600.0,2400.0,8100.0,4400.0,5400.0,8100.0,6600.0,9900.0,9900.0,9900.0,8100.0,6600.0,0.420778163,0.7008249999999999
US,band instruments,6600.0,8100.0,5400.0,4400.0,12100.0,9900.0,6600.0,5400.0,6600.0,6600.0,6600.0,8100.0,8100.0,0.4189783150000001,0.8649089999999999
US,barbecue,135000.0,165000.0,165000.0,135000.0,135000.0,110000.0,110000.0,90500.0,90500.0,110000.0,135000.0,135000.0,135000.0,0.071489863,1.660695
US,barclays online savings,12100.0,12100.0,12100.0,9900.0,12100.0,9900.0,9900.0,9900.0,12100.0,14800.0,12100.0,14800.0,12100.0,0.32558024934707,2.2366759999999997
US,basophil,27100.0,22200.0,18100.0,18100.0,18100.0,27100.0,27100.0,27100.0,18100.0,27100.0,33100.0,33100.0,27100.0,0.010499795,0.133245
US,bath sets,33100.0,33100.0,27100.0,33100.0,33100.0,27100.0,33100.0,33100.0,33100.0,40500.0,40500.0,49500.0,33100.0,0.999941422,0.6156550000000001
US,bca,18100.0,18100.0,18100.0,18100.0,18100.0,18100.0,22200.0,18100.0,18100.0,22200.0,22200.0,22200.0,18100.0,0.017604855000000003,2.0419
US,beats by dre studio,8100.0,8100.0,6600.0,6600.0,8100.0,6600.0,6600.0,9900.0,14800.0,8100.0,5400.0,5400.0,8100.0,0.99874933,0.7578239999999999
US,bed wetting alarms,8100.0,8100.0,8100.0,8100.0,9900.0,8100.0,8100.0,8100.0,8100.0,9900.0,8100.0,9900.0,8100.0,0.999790707,1.350455
US,beggars pizza,40500.0,27100.0,40500.0,49500.0,40500.0,40500.0,27100.0,27100.0,49500.0,49500.0,40500.0,33100.0,40500.0,0.008449935998662,1.965507
US,bella baby,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,4400.0,4400.0,5400.0,0.035645027241666,2.224999
US,ben 10 omniverse,18100.0,14800.0,18100.0,18100.0,18100.0,14800.0,18100.0,14800.0,18100.0,18100.0,14800.0,18100.0,18100.0,0.07439922,0.720743
US,ben and jerrys flavors,5400.0,5400.0,4400.0,5400.0,4400.0,3600.0,6600.0,2900.0,2400.0,3600.0,4400.0,5400.0,4400.0,0.081915872,0.13797199999999998
US,bench with storage,9900.0,9900.0,8100.0,8100.0,8100.0,8100.0,8100.0,9900.0,9900.0,14800.0,9900.0,9900.0,9900.0,0.999985837,1.173425
US,benelli nova,9900.0,8100.0,6600.0,8100.0,9900.0,12100.0,12100.0,14800.0,18100.0,14800.0,12100.0,12100.0,12100.0,0.15503736382462,0.6774049999999999
US,bernie sanders,7480000.0,6120000.0,5000000.0,3350000.0,823000.0,673000.0,1000000.0,1.0,1.0,1.0,1.0,1.0,2240000.0,0.008831371000000001,1.6983830000000002
US,best amber,10.0,10.0,10.0,20.0,10.0,20.0,10.0,30.0,20.0,20.0,10.0,30.0,20.0,0.173469388,
US,best app for android,6600.0,6600.0,8100.0,6600.0,5400.0,6600.0,6600.0,6600.0,5400.0,5400.0,4400.0,5400.0,6600.0,0.07497781721384199,0.999181
US,best cordless vacuums,12100.0,12100.0,9900.0,12100.0,12100.0,9900.0,14800.0,18100.0,18100.0,14800.0,12100.0,12100.0,12100.0,0.999964639,0.8567800000000001
US,best custom suit,260.0,260.0,210.0,210.0,210.0,210.0,260.0,210.0,210.0,260.0,260.0,320.0,260.0,0.8696039160000001,3.8045
US,best makeup for oily skin,4400.0,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,4400.0,3600.0,3600.0,3600.0,4400.0,4400.0,1.0,1.091958
US,best memory foam mattresses,12100.0,12100.0,12100.0,12100.0,14800.0,14800.0,12100.0,14800.0,12100.0,14800.0,14800.0,14800.0,14800.0,0.999934679,5.2463690000000005
US,best vegetarian recipes,14800.0,12100.0,12100.0,12100.0,12100.0,9900.0,12100.0,12100.0,12100.0,18100.0,14800.0,14800.0,12100.0,0.150443489,1.952651
US,betters,40500.0,40500.0,33100.0,33100.0,40500.0,49500.0,49500.0,49500.0,40500.0,49500.0,49500.0,49500.0,40500.0,0.065192992995726,3.584511
US,big data,49500.0,40500.0,40500.0,40500.0,40500.0,49500.0,49500.0,40500.0,33100.0,40500.0,40500.0,40500.0,40500.0,0.4918413130000001,28.201572
US,big lebowski,49500.0,49500.0,40500.0,40500.0,74000.0,49500.0,60500.0,49500.0,40500.0,74000.0,60500.0,74000.0,60500.0,0.022699919,0.399129
US,bike wheelset,14800.0,14800.0,12100.0,14800.0,14800.0,12100.0,9900.0,9900.0,8100.0,8100.0,9900.0,12100.0,12100.0,0.99707609905038,0.5544009999999999
US,billabong series,10.0,10.0,10.0,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.7142857140000001,
US,biryani pot,18100.0,22200.0,18100.0,22200.0,18100.0,22200.0,22200.0,22200.0,27100.0,22200.0,22200.0,27100.0,22200.0,0.032403261,1.7823630000000001
US,bitcoin etf,1000.0,1300.0,2900.0,1900.0,1900.0,1600.0,1900.0,1600.0,4400.0,6600.0,18100.0,74000.0,9900.0,0.035105944,9.378169
US,black friday deals,1000.0,1300.0,1300.0,2900.0,4400.0,8100.0,60500.0,2240000.0,9900.0,2900.0,1900.0,2400.0,201000.0,0.16830096800000002,1.055131
US,black light posters,9900.0,9900.0,9900.0,9900.0,14800.0,12100.0,14800.0,14800.0,18100.0,18100.0,12100.0,14800.0,12100.0,0.999492533,0.425304
US,black toms,8100.0,6600.0,5400.0,6600.0,8100.0,6600.0,6600.0,8100.0,8100.0,4400.0,6600.0,6600.0,6600.0,0.999857833,0.622019
US,blackened seasoning,12100.0,12100.0,18100.0,22200.0,14800.0,8100.0,8100.0,9900.0,9900.0,14800.0,8100.0,14800.0,12100.0,0.647378467,0.247246
US,bloodhorse,60500.0,74000.0,49500.0,49500.0,49500.0,40500.0,49500.0,40500.0,33100.0,49500.0,40500.0,49500.0,49500.0,0.003396992083578,3.6585389999999998
US,bloomingdale soho,390.0,390.0,320.0,320.0,320.0,390.0,320.0,320.0,480.0,260.0,210.0,260.0,320.0,0.021401819154628004,3.21877
US,blue lagoon vacation,40.0,50.0,40.0,90.0,70.0,50.0,50.0,30.0,40.0,110.0,50.0,50.0,50.0,0.353510896,2.1270029999999998
US,blue lagoon vacation,40.0,50.0,40.0,90.0,70.0,50.0,50.0,30.0,40.0,110.0,50.0,50.0,50.0,0.353510896,2.1270029999999998
US,blue shield providers,6600.0,5400.0,4400.0,5400.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,5400.0,6600.0,6600.0,0.1749984665399,5.69289
US,blue spruce tree,6600.0,6600.0,4400.0,3600.0,2900.0,3600.0,4400.0,6600.0,5400.0,1600.0,1900.0,3600.0,4400.0,0.9989659560929,0.33866
US,boating accessories,18100.0,22200.0,27100.0,22200.0,14800.0,9900.0,8100.0,9900.0,12100.0,8100.0,12100.0,18100.0,14800.0,0.999917818,0.512065
US,boilers,18100.0,14800.0,14800.0,14800.0,14800.0,18100.0,22200.0,22200.0,22200.0,27100.0,22200.0,22200.0,18100.0,0.982575111,1.8720150000000002
US,bootstrapping,246000.0,246000.0,246000.0,201000.0,246000.0,201000.0,246000.0,201000.0,201000.0,201000.0,201000.0,246000.0,201000.0,0.0032904880000000003,2.6428700000000003
US,bouncer for babies,5400.0,5400.0,4400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,4400.0,5400.0,5400.0,1.0,0.6710539999999999
US,bouncy castle,6600.0,8100.0,6600.0,6600.0,6600.0,5400.0,5400.0,4400.0,3600.0,4400.0,4400.0,5400.0,5400.0,0.990978623,1.511374
US,bow hunting,9900.0,9900.0,9900.0,14800.0,18100.0,27100.0,27100.0,22200.0,18100.0,12100.0,9900.0,9900.0,14800.0,0.31714868100000004,1.6641629999999998
US,boxing day,12100.0,12100.0,9900.0,12100.0,9900.0,14800.0,18100.0,49500.0,823000.0,40500.0,14800.0,14800.0,74000.0,0.00370453,
US,brain aneurysm symptoms,6600.0,6600.0,14800.0,27100.0,9900.0,6600.0,9900.0,14800.0,22200.0,8100.0,5400.0,8100.0,12100.0,0.14128913,0.4428900000000001
US,brandy drink,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,8100.0,14800.0,8100.0,5400.0,4400.0,6600.0,0.10063122923588,0.7332569999999999
US,brexit,110000.0,165000.0,9140000.0,823000.0,246000.0,201000.0,301000.0,823000.0,201000.0,246000.0,165000.0,246000.0,1220000.0,0.067397,3.541026
US,buddies pro shop,6600.0,5400.0,4400.0,5400.0,8100.0,6600.0,6600.0,6600.0,8100.0,8100.0,6600.0,6600.0,6600.0,0.032410518299512005,1.282902
US,bunk bed with futon,4400.0,3600.0,4400.0,5400.0,4400.0,4400.0,5400.0,5400.0,5400.0,6600.0,8100.0,6600.0,5400.0,1.0,0.8473489999999999
US,bunn coffee maker,40500.0,33100.0,33100.0,33100.0,33100.0,33100.0,40500.0,60500.0,60500.0,49500.0,40500.0,40500.0,40500.0,0.999941279,1.385746
US,burger king breakfast hours,40500.0,40500.0,40500.0,49500.0,40500.0,40500.0,40500.0,49500.0,40500.0,40500.0,33100.0,40500.0,40500.0,0.014139596,1.893312
US,burn degree,5400.0,5400.0,5400.0,6600.0,5400.0,5400.0,5400.0,4400.0,5400.0,4400.0,4400.0,5400.0,5400.0,0.021801491681009998,1.205141
US,bursa sacs,8100.0,9900.0,8100.0,8100.0,8100.0,8100.0,6600.0,6600.0,6600.0,8100.0,6600.0,8100.0,8100.0,0.10851921221409,0.212887
US,business casual for women,49500.0,49500.0,49500.0,40500.0,49500.0,49500.0,49500.0,40500.0,33100.0,60500.0,60500.0,60500.0,49500.0,0.6511859870000001,1.519331
US,business management jobs,6600.0,6600.0,5400.0,5400.0,6600.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,5400.0,5400.0,0.14767983099999998,2.516476
US,businessweek,8100.0,8100.0,8100.0,6600.0,8100.0,9900.0,8100.0,8100.0,6600.0,8100.0,8100.0,6600.0,8100.0,0.158818607,1.641839
US,buy car,22200.0,22200.0,22200.0,22200.0,27100.0,27100.0,40500.0,33100.0,40500.0,33100.0,27100.0,22200.0,27100.0,0.8479855079999999,3.616675
US,c300 mercedes,6600.0,6600.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,6600.0,5400.0,0.228038911,2.919923
US,cad jpy,590.0,720.0,590.0,480.0,880.0,880.0,590.0,720.0,720.0,720.0,590.0,720.0,720.0,0.000372024,
US,caledonian macbrayne,90.0,90.0,110.0,170.0,170.0,70.0,50.0,20.0,50.0,140.0,140.0,140.0,110.0,0.0011160710000000002,
US,camo engagement rings,3600.0,3600.0,3600.0,3600.0,3600.0,3600.0,4400.0,3600.0,4400.0,3600.0,2900.0,2900.0,3600.0,1.0,0.46633
US,camping world near me,14800.0,14800.0,22200.0,27100.0,27100.0,27100.0,22200.0,14800.0,14800.0,18100.0,22200.0,33100.0,22200.0,0.185971218,1.077716
US,candyland board game,5400.0,6600.0,5400.0,6600.0,5400.0,4400.0,6600.0,12100.0,8100.0,5400.0,4400.0,8100.0,6600.0,0.6523641920000001,0.29485900000000004
US,canon printer support,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,5400.0,6600.0,6600.0,6600.0,8100.0,6600.0,0.624016903,5.1751
US,capital gains tax,49500.0,40500.0,33100.0,40500.0,40500.0,40500.0,40500.0,40500.0,40500.0,49500.0,49500.0,60500.0,49500.0,0.07931901200000001,0.601111
US,car rental,823000.0,1220000.0,1220000.0,1220000.0,1000000.0,823000.0,823000.0,823000.0,823000.0,823000.0,823000.0,1220000.0,1000000.0,0.71494017,3.3432510000000004
US,car seat child safety,20.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.968253968,0.6367689999999999
US,care first,74000.0,60500.0,60500.0,60500.0,74000.0,60500.0,74000.0,74000.0,74000.0,90500.0,74000.0,74000.0,74000.0,0.07501013000000001,0.985158
US,cars review,18100.0,18100.0,18100.0,18100.0,18100.0,18100.0,14800.0,14800.0,14800.0,18100.0,14800.0,14800.0,18100.0,0.5201419700000001,1.225457
US,cashing out,14800.0,18100.0,12100.0,12100.0,12100.0,12100.0,14800.0,12100.0,22200.0,14800.0,14800.0,14800.0,14800.0,0.014149347386985,5.031312000000001
US,cashloan,27100.0,33100.0,40500.0,40500.0,40500.0,33100.0,33100.0,33100.0,40500.0,33100.0,27100.0,22200.0,33100.0,0.87352409765116,3.283177
US,cat eyes sunglasses,22200.0,22200.0,27100.0,27100.0,22200.0,14800.0,12100.0,12100.0,9900.0,12100.0,14800.0,22200.0,18100.0,1.0,1.009179
US,ccmc,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,9900.0,8100.0,8100.0,9900.0,9900.0,9900.0,9900.0,0.00576861,0.601507
US,cell phone reviews,3600.0,4400.0,4400.0,5400.0,5400.0,5400.0,6600.0,6600.0,5400.0,4400.0,3600.0,4400.0,5400.0,0.41527412399999997,7.07246
US,central nervous system,90500.0,74000.0,60500.0,49500.0,60500.0,90500.0,90500.0,74000.0,60500.0,74000.0,74000.0,90500.0,74000.0,0.017150061,3.635018
US,cfr,49500.0,49500.0,49500.0,40500.0,49500.0,49500.0,49500.0,49500.0,33100.0,49500.0,49500.0,49500.0,49500.0,0.011628142,2.982889
US,channel 3 news,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,90500.0,110000.0,90500.0,90500.0,90500.0,0.046240941750143004,0.451083
US,charcoal starter,5400.0,8100.0,8100.0,8100.0,4400.0,3600.0,2400.0,2400.0,2400.0,1900.0,2400.0,3600.0,4400.0,0.999705623,0.428958
US,chase bank logon,60500.0,60500.0,60500.0,60500.0,60500.0,60500.0,74000.0,90500.0,90500.0,60500.0,49500.0,60500.0,60500.0,0.067999002,3.055891
US,chd,27100.0,22200.0,18100.0,22200.0,22200.0,22200.0,22200.0,22200.0,22200.0,27100.0,33100.0,27100.0,22200.0,0.004535328,1.7831549999999998
US,cheap autoparts,210.0,210.0,170.0,210.0,210.0,210.0,210.0,210.0,170.0,170.0,210.0,210.0,210.0,0.8371802869619499,0.6439119999999999
US,cheap flights,3350000.0,4090000.0,4090000.0,4090000.0,3350000.0,3350000.0,3350000.0,3350000.0,3350000.0,4090000.0,3350000.0,4090000.0,3350000.0,0.6272671989999999,1.9552439999999998
US,cheap rooms,8100.0,8100.0,8100.0,9900.0,8100.0,6600.0,6600.0,5400.0,6600.0,6600.0,6600.0,8100.0,8100.0,0.7913218080000001,2.915746
US,cheap snowboards,590.0,390.0,480.0,720.0,1300.0,1900.0,2900.0,6600.0,12100.0,9900.0,4400.0,1900.0,3600.0,1.0,0.72177
US,cheap swimming pools,5400.0,9900.0,22200.0,14800.0,4400.0,1300.0,480.0,480.0,480.0,880.0,1900.0,3600.0,5400.0,0.999484802,1.324676
US,cheap web hosting,6600.0,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,0.921871008,24.789855
US,cheeseboard pizza,9900.0,9900.0,9900.0,12100.0,9900.0,9900.0,9900.0,8100.0,8100.0,8100.0,8100.0,9900.0,9900.0,0.003494890470132,4.561185
US,chicken breast calories,22200.0,22200.0,22200.0,18100.0,22200.0,22200.0,18100.0,14800.0,14800.0,33100.0,27100.0,33100.0,22200.0,0.004347562,2.583375
US,chicken tagine,6600.0,4400.0,3600.0,3600.0,4400.0,5400.0,5400.0,5400.0,5400.0,6600.0,6600.0,6600.0,5400.0,0.058269879,0.097186
US,child care resources,3600.0,3600.0,3600.0,2900.0,3600.0,3600.0,4400.0,2900.0,2400.0,3600.0,2400.0,2900.0,3600.0,0.19854809399999998,2.23884
US,child safety gate,2900.0,3600.0,2900.0,3600.0,2900.0,2900.0,2400.0,2900.0,2900.0,3600.0,2400.0,12100.0,3600.0,0.79174397,1.012872
US,chocolate brownies,5400.0,5400.0,5400.0,5400.0,5400.0,5400.0,6600.0,5400.0,8100.0,6600.0,9900.0,14800.0,6600.0,0.062583758,1.075097
US,chris pratt,450000.0,368000.0,368000.0,368000.0,301000.0,450000.0,368000.0,450000.0,1000000.0,673000.0,368000.0,450000.0,450000.0,0.001975226,1.4979790000000002
US,christmas wrapping paper,590.0,720.0,1000.0,1900.0,3600.0,6600.0,14800.0,40500.0,49500.0,2900.0,720.0,590.0,9900.0,0.998415214,0.598546
US,chrome password manager,5400.0,5400.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,6600.0,8100.0,8100.0,8100.0,6600.0,0.027439399532422998,10.060569000000001
US,chrysler town and country,40500.0,40500.0,33100.0,33100.0,40500.0,33100.0,27100.0,22200.0,27100.0,27100.0,27100.0,27100.0,33100.0,0.4027690370000001,3.3698370000000004
US,citibank phone number,9900.0,9900.0,12100.0,9900.0,12100.0,12100.0,12100.0,9900.0,9900.0,12100.0,12100.0,12100.0,9900.0,0.011868056575148,2.5467299999999997
US,citibike,40500.0,60500.0,60500.0,49500.0,60500.0,60500.0,40500.0,33100.0,22200.0,22200.0,27100.0,33100.0,40500.0,0.02707208,2.244248
US,city is my church,210.0,170.0,210.0,170.0,170.0,170.0,210.0,140.0,140.0,210.0,140.0,140.0,170.0,0.013793103,
US,city of oakland,6600.0,6600.0,8100.0,6600.0,6600.0,6600.0,6600.0,5400.0,8100.0,6600.0,6600.0,8100.0,6600.0,0.005803395922646001,1.121313
US,classic accessories,5400.0,5400.0,5400.0,5400.0,4400.0,4400.0,5400.0,5400.0,4400.0,3600.0,3600.0,4400.0,4400.0,0.185494505,0.9592629999999999
